prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
ctl,orig,18,3.824351369985379e-05,3768,simply,3.406884570722468e-05,143,0.011877926997840405,22819,[…],0.0001270364155061543,361,0.4353230448075565,False
ctl,orig,19,4.198341048322618e-05,3768,simply,3.545507206581533e-05,37,0.009499912150204182,22819,[…],0.00022535746393259615,70,0.4417924301937374,False
ctl,orig,20,4.491382060223259e-05,3768,simply,4.036754762637429e-05,6,0.008707739412784576,22819,[…],0.001234295661561191,7,0.5185882732401345,False
ctl,orig,21,4.6053381083766e-05,1509,«,4.4259282731218264e-05,5,0.010204263962805271,345,"""",0.0024193949066102505,9,0.6819204547385201,False
ctl,orig,22,4.9040863814298064e-05,5465,Paris,4.9040863814298064e-05,1,0.00881199724972248,345,"""",0.0054710968397557735,4,0.6492960338004488,False
ctl,orig,23,5.114964733365923e-05,5465,Paris,5.114964733365923e-05,1,0.008166913874447346,345,"""",0.006525700446218252,3,0.6110571532336356,False
ctl,orig,24,5.850159504916519e-05,5465,Paris,5.850159504916519e-05,1,0.02745022624731064,5465,Paris,0.02745022624731064,1,0.9922825392643431,False
ctl,orig,25,9.087171929422766e-05,5465,Paris,9.087171929422766e-05,1,0.49445459246635437,5465,Paris,0.49445459246635437,1,6.506481356041346,False
ctl,orig,26,9.9620119726751e-05,5465,Paris,9.9620119726751e-05,1,0.44842109084129333,5465,Paris,0.44842109084129333,1,5.889896035474038,False
ctl,orig,27,0.00010869916150113568,5465,Paris,0.00010869916150113568,1,0.498272567987442,5465,Paris,0.498272567987442,1,6.303582415928835,False
ctl,orig,28,0.00010948278941214085,5465,Paris,0.00010948278941214085,1,0.19254536926746368,5465,Paris,0.19254536926746368,1,2.7882522167788024,False
ctl,orig,29,0.00012402785068843514,5465,Paris,0.00012402785068843514,1,0.3158192038536072,5465,Paris,0.3158192038536072,1,5.038444327582446,False
ctl,orig,30,0.00016372351092286408,5465,Paris,0.00016372351092286408,1,0.14538726210594177,5465,Paris,0.14538726210594177,1,4.542013654144535,False
ctl,orig,31,0.00019946345128118992,5465,Paris,0.00019946345128118992,1,0.11124451458454132,345,"""",0.0989445224404335,2,4.0351687432662775,False
ctl,orig,32,0.0002909204631578177,5465,Paris,0.0002909204631578177,1,0.6539125442504883,5465,Paris,0.6539125442504883,1,9.640343716618617,False
